id,category,timestamp_utc,model,key_inputs,status_code
evaluations-548e92520322,evaluations,2026-05-10T11:56:12Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|60270a891b7a|false_label_2,200
evaluations-0668bbe3f7c3,evaluations,2026-05-10T11:56:37Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|b4d99bfad887|none,200
evaluations-69a9b0b23ad6,evaluations,2026-05-10T11:56:53Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|b4d99bfad887|true_label,200
evaluations-198c93a485fc,evaluations,2026-05-10T11:57:02Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|b4d99bfad887|false_label_1,200
evaluations-a6adc9e58336,evaluations,2026-05-10T11:57:27Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|b4d99bfad887|false_label_2,200
evaluations-6d26cd13780c,evaluations,2026-05-10T11:57:46Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|dea47e3c90d4|none,200
evaluations-c40e81e265bb,evaluations,2026-05-10T11:58:03Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|dea47e3c90d4|true_label,200
evaluations-e35ba53f2cc7,evaluations,2026-05-10T11:58:07Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|dea47e3c90d4|false_label_1,200
evaluations-157b67f95628,evaluations,2026-05-10T11:58:15Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|dea47e3c90d4|false_label_2,200
evaluations-262f621b9a60,evaluations,2026-05-10T11:58:21Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|5167ae82d662|none,200
evaluations-8a08104771ae,evaluations,2026-05-10T11:58:29Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|5167ae82d662|true_label,200
evaluations-98033290337d,evaluations,2026-05-10T11:58:36Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|5167ae82d662|false_label_1,200
evaluations-457bea871d67,evaluations,2026-05-10T11:58:43Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|5167ae82d662|false_label_2,200
evaluations-d44e8a36c318,evaluations,2026-05-10T11:58:51Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|a3717f0fc687|none,200
evaluations-4ca3855748fc,evaluations,2026-05-10T11:58:54Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|a3717f0fc687|true_label,200
evaluations-36f497aff355,evaluations,2026-05-10T11:58:58Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|a3717f0fc687|false_label_1,200
evaluations-6d20f2bcb966,evaluations,2026-05-10T11:59:02Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|a3717f0fc687|false_label_2,200
evaluations-55422f82a444,evaluations,2026-05-10T11:59:08Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|29dd7d832d26|none,200
evaluations-5477f2ac888e,evaluations,2026-05-10T11:59:11Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|29dd7d832d26|true_label,200
evaluations-8c2200e2fd47,evaluations,2026-05-10T11:59:13Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|29dd7d832d26|false_label_1,200
evaluations-0cba04d674c2,evaluations,2026-05-10T11:59:18Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|29dd7d832d26|false_label_2,200
evaluations-02522d4ba1f5,evaluations,2026-05-10T11:59:21Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|381d4a01e0af|none,200
evaluations-d32bfe42ae2a,evaluations,2026-05-10T11:59:26Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|381d4a01e0af|true_label,200
evaluations-3a5afa360cb2,evaluations,2026-05-10T11:59:29Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|381d4a01e0af|false_label_1,200
evaluations-5926f8cd1e88,evaluations,2026-05-10T11:59:33Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|381d4a01e0af|false_label_2,200
evaluations-dda25dec388e,evaluations,2026-05-10T11:59:36Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|0587b76aea95|none,200
evaluations-14c2b2f04802,evaluations,2026-05-10T11:59:42Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|0587b76aea95|true_label,200
evaluations-3075bd22881a,evaluations,2026-05-10T11:59:45Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|0587b76aea95|false_label_1,200
evaluations-678d25d6e902,evaluations,2026-05-10T11:59:48Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|0587b76aea95|false_label_2,200
evaluations-5df4a5cb2444,evaluations,2026-05-10T11:59:52Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|9f285ebdf405|none,200
evaluations-fbaf328648fe,evaluations,2026-05-10T11:59:55Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|9f285ebdf405|true_label,200
evaluations-a16786dfe3b7,evaluations,2026-05-10T11:59:58Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|9f285ebdf405|false_label_1,200
evaluations-de03e770b1a3,evaluations,2026-05-10T12:00:04Z,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4|9f285ebdf405|false_label_2,200
qwen-codings-1d45a4483d94,qwen-codings,2026-05-10T12:02:11Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9ced5123dca8|none,200
qwen-codings-85e9b88edd0c,qwen-codings,2026-05-10T12:02:14Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9ced5123dca8|true_label,200
qwen-codings-cdfe1ecbe821,qwen-codings,2026-05-10T12:02:17Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9ced5123dca8|false_label_1,200
qwen-codings-44edb539fdf0,qwen-codings,2026-05-10T12:02:21Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9ced5123dca8|false_label_2,200
qwen-codings-6aebe8daec52,qwen-codings,2026-05-10T12:02:24Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|8cd35eb9b9e8|none,200
qwen-codings-750f273588b3,qwen-codings,2026-05-10T12:02:28Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|8cd35eb9b9e8|true_label,200
qwen-codings-ebe791b0d1c0,qwen-codings,2026-05-10T12:02:31Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|8cd35eb9b9e8|false_label_1,200
qwen-codings-3aac7549789e,qwen-codings,2026-05-10T12:02:34Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|8cd35eb9b9e8|false_label_2,200
qwen-codings-ed1ca493db6c,qwen-codings,2026-05-10T12:02:38Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b659fb81dbcc|none,200
qwen-codings-400f8667341f,qwen-codings,2026-05-10T12:02:40Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b659fb81dbcc|true_label,200
qwen-codings-455fa40d8d68,qwen-codings,2026-05-10T12:02:43Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b659fb81dbcc|false_label_1,200
qwen-codings-2faeef346363,qwen-codings,2026-05-10T12:02:46Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b659fb81dbcc|false_label_2,200
qwen-codings-b03b89e5d3c8,qwen-codings,2026-05-10T12:02:49Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|7ee6bcc30d1c|none,200
qwen-codings-a8fbb4600bd7,qwen-codings,2026-05-10T12:02:52Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|7ee6bcc30d1c|true_label,200
qwen-codings-7697377d40dd,qwen-codings,2026-05-10T12:02:54Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|7ee6bcc30d1c|false_label_1,200
qwen-codings-4082a0e9e432,qwen-codings,2026-05-10T12:02:56Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|7ee6bcc30d1c|false_label_2,200
qwen-codings-27de40913338,qwen-codings,2026-05-10T12:02:59Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5950521ed469|none,200
qwen-codings-4b510c158f94,qwen-codings,2026-05-10T12:03:02Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5950521ed469|true_label,200
qwen-codings-8255207ad919,qwen-codings,2026-05-10T12:03:04Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5950521ed469|false_label_1,200
qwen-codings-9199ca50038d,qwen-codings,2026-05-10T12:03:07Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5950521ed469|false_label_2,200
qwen-codings-d256bb691b19,qwen-codings,2026-05-10T12:03:09Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|6f84aea89387|none,200
qwen-codings-9dc44d89e199,qwen-codings,2026-05-10T12:03:12Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|6f84aea89387|true_label,200
qwen-codings-b054521d9e11,qwen-codings,2026-05-10T12:03:14Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|6f84aea89387|false_label_1,200
qwen-codings-a22979e5a271,qwen-codings,2026-05-10T12:03:16Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|6f84aea89387|false_label_2,200
qwen-codings-a6e8c754e6ce,qwen-codings,2026-05-10T12:03:19Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|60270a891b7a|none,200
qwen-codings-7f493c286749,qwen-codings,2026-05-10T12:03:21Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|60270a891b7a|true_label,200
qwen-codings-1c38572a7dfd,qwen-codings,2026-05-10T12:03:23Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|60270a891b7a|false_label_1,200
qwen-codings-b4d4590de7d3,qwen-codings,2026-05-10T12:03:27Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|60270a891b7a|false_label_2,200
qwen-codings-a66606d93df7,qwen-codings,2026-05-10T12:03:32Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b4d99bfad887|none,200
qwen-codings-9526344e16a6,qwen-codings,2026-05-10T12:03:34Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b4d99bfad887|true_label,200
qwen-codings-d7bd2b91d4ce,qwen-codings,2026-05-10T12:03:38Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b4d99bfad887|false_label_1,200
qwen-codings-90defbfb732b,qwen-codings,2026-05-10T12:03:43Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|b4d99bfad887|false_label_2,200
qwen-codings-0f9f509301e3,qwen-codings,2026-05-10T12:03:45Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|dea47e3c90d4|none,200
qwen-codings-4e17c29596be,qwen-codings,2026-05-10T12:03:49Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|dea47e3c90d4|true_label,200
qwen-codings-cf1632620077,qwen-codings,2026-05-10T12:03:52Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|dea47e3c90d4|false_label_1,200
qwen-codings-78cca3820d12,qwen-codings,2026-05-10T12:03:54Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|dea47e3c90d4|false_label_2,200
qwen-codings-fac0b0a9cf7e,qwen-codings,2026-05-10T12:03:57Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5167ae82d662|none,200
qwen-codings-ddc0d72e51d4,qwen-codings,2026-05-10T12:04:00Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5167ae82d662|true_label,200
qwen-codings-0c3188d28004,qwen-codings,2026-05-10T12:04:02Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5167ae82d662|false_label_1,200
qwen-codings-9282a50e078e,qwen-codings,2026-05-10T12:04:05Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|5167ae82d662|false_label_2,200
qwen-codings-3ac88d052fac,qwen-codings,2026-05-10T12:04:07Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|a3717f0fc687|none,200
qwen-codings-8592b3b92144,qwen-codings,2026-05-10T12:04:10Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|a3717f0fc687|true_label,200
qwen-codings-15638e35254a,qwen-codings,2026-05-10T12:04:12Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|a3717f0fc687|false_label_1,200
qwen-codings-8f9eb227aa65,qwen-codings,2026-05-10T12:04:15Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|a3717f0fc687|false_label_2,200
qwen-codings-913e882accb3,qwen-codings,2026-05-10T12:04:18Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|29dd7d832d26|none,200
qwen-codings-11c5f4909e32,qwen-codings,2026-05-10T12:04:22Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|29dd7d832d26|true_label,200
qwen-codings-837261ff4edf,qwen-codings,2026-05-10T12:04:25Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|29dd7d832d26|false_label_1,200
qwen-codings-cc883b803f68,qwen-codings,2026-05-10T12:04:28Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|29dd7d832d26|false_label_2,200
qwen-codings-f98b0f978fb3,qwen-codings,2026-05-10T12:04:32Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|381d4a01e0af|none,200
qwen-codings-caff35d376f0,qwen-codings,2026-05-10T12:04:34Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|381d4a01e0af|true_label,200
qwen-codings-6b8f5599d0dd,qwen-codings,2026-05-10T12:04:37Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|381d4a01e0af|false_label_1,200
qwen-codings-3a27da19cdd3,qwen-codings,2026-05-10T12:04:39Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|381d4a01e0af|false_label_2,200
qwen-codings-93f17481dba1,qwen-codings,2026-05-10T12:04:43Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|0587b76aea95|none,200
qwen-codings-549658aafb78,qwen-codings,2026-05-10T12:04:46Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|0587b76aea95|true_label,200
qwen-codings-dbd13eb8335d,qwen-codings,2026-05-10T12:04:48Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|0587b76aea95|false_label_1,200
qwen-codings-fafedceed45d,qwen-codings,2026-05-10T12:04:51Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|0587b76aea95|false_label_2,200
qwen-codings-6bf898f64e1d,qwen-codings,2026-05-10T12:04:54Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9f285ebdf405|none,200
qwen-codings-e0b9100917ca,qwen-codings,2026-05-10T12:04:56Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9f285ebdf405|true_label,200
qwen-codings-022cbb999f23,qwen-codings,2026-05-10T12:04:59Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9f285ebdf405|false_label_1,200
qwen-codings-5680c25cea3b,qwen-codings,2026-05-10T12:05:03Z,qwen/qwen-2.5-72b-instruct,openai/gpt-4o|9f285ebdf405|false_label_2,200
qwen-codings-c59850480ae9,qwen-codings,2026-05-10T12:05:10Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9ced5123dca8|none,200
qwen-codings-5f9eb4891483,qwen-codings,2026-05-10T12:05:14Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9ced5123dca8|true_label,200
qwen-codings-abaf0f8ed757,qwen-codings,2026-05-10T12:05:16Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9ced5123dca8|false_label_1,200
qwen-codings-6951d75981e8,qwen-codings,2026-05-10T12:05:20Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9ced5123dca8|false_label_2,200
qwen-codings-5097122d235d,qwen-codings,2026-05-10T12:05:22Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|8cd35eb9b9e8|none,200
qwen-codings-f352fec1e453,qwen-codings,2026-05-10T12:05:25Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|8cd35eb9b9e8|true_label,200
qwen-codings-9221309ad89f,qwen-codings,2026-05-10T12:05:28Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|8cd35eb9b9e8|false_label_1,200
qwen-codings-982c7511a8d6,qwen-codings,2026-05-10T12:05:31Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|8cd35eb9b9e8|false_label_2,200
qwen-codings-198a699c56de,qwen-codings,2026-05-10T12:05:34Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b659fb81dbcc|none,200
qwen-codings-4c9fa1ee80d1,qwen-codings,2026-05-10T12:05:38Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b659fb81dbcc|true_label,200
qwen-codings-6fda60be7b1f,qwen-codings,2026-05-10T12:05:41Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b659fb81dbcc|false_label_1,200
qwen-codings-a3c2b1fff52e,qwen-codings,2026-05-10T12:05:45Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b659fb81dbcc|false_label_2,200
qwen-codings-4c87dfdc1522,qwen-codings,2026-05-10T12:05:49Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|7ee6bcc30d1c|none,200
qwen-codings-89106a994d54,qwen-codings,2026-05-10T12:05:53Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|7ee6bcc30d1c|true_label,200
qwen-codings-830a149a033f,qwen-codings,2026-05-10T12:05:55Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|7ee6bcc30d1c|false_label_1,200
qwen-codings-1ea5988c9111,qwen-codings,2026-05-10T12:05:58Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|7ee6bcc30d1c|false_label_2,200
qwen-codings-875571677561,qwen-codings,2026-05-10T12:06:01Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5950521ed469|none,200
qwen-codings-4200e68f00cd,qwen-codings,2026-05-10T12:06:04Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5950521ed469|true_label,200
qwen-codings-e29ff95c9c6d,qwen-codings,2026-05-10T12:06:07Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5950521ed469|false_label_1,200
qwen-codings-1b2219551ad5,qwen-codings,2026-05-10T12:06:10Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5950521ed469|false_label_2,200
qwen-codings-dae6ff22ed9f,qwen-codings,2026-05-10T12:06:13Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|6f84aea89387|none,200
qwen-codings-36693a6eb4cf,qwen-codings,2026-05-10T12:06:16Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|6f84aea89387|true_label,200
qwen-codings-52af95733adf,qwen-codings,2026-05-10T12:06:19Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|6f84aea89387|false_label_1,200
qwen-codings-ca1b506a81f8,qwen-codings,2026-05-10T12:06:22Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|6f84aea89387|false_label_2,200
qwen-codings-c99939e7f9bc,qwen-codings,2026-05-10T12:06:26Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|60270a891b7a|none,200
qwen-codings-1ddd3a3a6547,qwen-codings,2026-05-10T12:06:28Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|60270a891b7a|true_label,200
qwen-codings-9859046c7d02,qwen-codings,2026-05-10T12:06:31Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|60270a891b7a|false_label_1,200
qwen-codings-3c0963f80272,qwen-codings,2026-05-10T12:06:34Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|60270a891b7a|false_label_2,200
qwen-codings-0901b89ddfe7,qwen-codings,2026-05-10T12:06:37Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b4d99bfad887|none,200
qwen-codings-eaa7722b7002,qwen-codings,2026-05-10T12:06:39Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b4d99bfad887|true_label,200
qwen-codings-1483faada645,qwen-codings,2026-05-10T12:06:42Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b4d99bfad887|false_label_1,200
qwen-codings-14d92b12d1fb,qwen-codings,2026-05-10T12:06:44Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|b4d99bfad887|false_label_2,200
qwen-codings-a7fb4754ffff,qwen-codings,2026-05-10T12:06:53Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|dea47e3c90d4|none,200
qwen-codings-72e32572fc73,qwen-codings,2026-05-10T12:06:55Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|dea47e3c90d4|true_label,200
qwen-codings-766d5e086646,qwen-codings,2026-05-10T12:07:00Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|dea47e3c90d4|false_label_1,200
qwen-codings-11ac4432add4,qwen-codings,2026-05-10T12:07:03Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|dea47e3c90d4|false_label_2,200
qwen-codings-f8bc034ec2d7,qwen-codings,2026-05-10T12:07:06Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5167ae82d662|none,200
qwen-codings-6f9ced6f7a43,qwen-codings,2026-05-10T12:07:09Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5167ae82d662|true_label,200
qwen-codings-6a26810bb8dd,qwen-codings,2026-05-10T12:07:12Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5167ae82d662|false_label_1,200
qwen-codings-88785af05a0e,qwen-codings,2026-05-10T12:07:15Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|5167ae82d662|false_label_2,200
qwen-codings-ba6a876fd881,qwen-codings,2026-05-10T12:07:20Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|a3717f0fc687|none,200
qwen-codings-e392f9a992a3,qwen-codings,2026-05-10T12:07:23Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|a3717f0fc687|true_label,200
qwen-codings-49ce4b83140d,qwen-codings,2026-05-10T12:07:27Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|a3717f0fc687|false_label_1,200
qwen-codings-37c6521b3858,qwen-codings,2026-05-10T12:07:30Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|a3717f0fc687|false_label_2,200
qwen-codings-69ae7870fc65,qwen-codings,2026-05-10T12:07:34Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|29dd7d832d26|none,200
qwen-codings-d72532328cd6,qwen-codings,2026-05-10T12:07:36Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|29dd7d832d26|true_label,200
qwen-codings-2028c3826cb2,qwen-codings,2026-05-10T12:07:40Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|29dd7d832d26|false_label_1,200
qwen-codings-542e04d256f1,qwen-codings,2026-05-10T12:07:43Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|29dd7d832d26|false_label_2,200
qwen-codings-f86052516f9a,qwen-codings,2026-05-10T12:07:47Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|381d4a01e0af|none,200
qwen-codings-27a4138c9731,qwen-codings,2026-05-10T12:07:50Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|381d4a01e0af|true_label,200
qwen-codings-430952e0c651,qwen-codings,2026-05-10T12:07:54Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|381d4a01e0af|false_label_1,200
qwen-codings-631fccfc3b9a,qwen-codings,2026-05-10T12:07:56Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|381d4a01e0af|false_label_2,200
qwen-codings-91b995708f05,qwen-codings,2026-05-10T12:08:00Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|0587b76aea95|none,200
qwen-codings-41698bb48897,qwen-codings,2026-05-10T12:08:03Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|0587b76aea95|true_label,200
qwen-codings-fa9accde8bdc,qwen-codings,2026-05-10T12:08:06Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|0587b76aea95|false_label_1,200
qwen-codings-52fa68ea1eda,qwen-codings,2026-05-10T12:08:09Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|0587b76aea95|false_label_2,200
qwen-codings-0c60e401ab49,qwen-codings,2026-05-10T12:08:12Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9f285ebdf405|none,200
qwen-codings-ecda3df775bb,qwen-codings,2026-05-10T12:08:17Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9f285ebdf405|true_label,200
qwen-codings-2704eed155b2,qwen-codings,2026-05-10T12:08:20Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9f285ebdf405|false_label_1,200
qwen-codings-79a4b391f01d,qwen-codings,2026-05-10T12:08:23Z,qwen/qwen-2.5-72b-instruct,google/gemini-2.5-flash|9f285ebdf405|false_label_2,200
qwen-codings-7ee2001b4038,qwen-codings,2026-05-10T12:08:27Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|9ced5123dca8|none,200
qwen-codings-0a00dab0ae00,qwen-codings,2026-05-10T12:08:29Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|9ced5123dca8|true_label,200
qwen-codings-9114e7ca0ef4,qwen-codings,2026-05-10T12:08:32Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|9ced5123dca8|false_label_1,200
qwen-codings-31e5f8f2a529,qwen-codings,2026-05-10T12:08:34Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|9ced5123dca8|false_label_2,200
qwen-codings-638993893889,qwen-codings,2026-05-10T12:08:38Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|8cd35eb9b9e8|none,200
qwen-codings-4fb5b25bb889,qwen-codings,2026-05-10T12:08:41Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|8cd35eb9b9e8|true_label,200
qwen-codings-5198717db521,qwen-codings,2026-05-10T12:08:44Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|8cd35eb9b9e8|false_label_1,200
qwen-codings-a4ed3d36d6d5,qwen-codings,2026-05-10T12:08:49Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|8cd35eb9b9e8|false_label_2,200
qwen-codings-279225a234d6,qwen-codings,2026-05-10T12:08:52Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|b659fb81dbcc|none,200
qwen-codings-6b78f686c735,qwen-codings,2026-05-10T12:08:54Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|b659fb81dbcc|true_label,200
qwen-codings-d29ed101d8ab,qwen-codings,2026-05-10T12:08:58Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|b659fb81dbcc|false_label_1,200
qwen-codings-b925ca2764dd,qwen-codings,2026-05-10T12:09:01Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|b659fb81dbcc|false_label_2,200
qwen-codings-9ab26e386f89,qwen-codings,2026-05-10T12:09:04Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|7ee6bcc30d1c|none,200
qwen-codings-ce00b95f88ae,qwen-codings,2026-05-10T12:09:07Z,qwen/qwen-2.5-72b-instruct,anthropic/claude-sonnet-4|7ee6bcc30d1c|true_label,200
